id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type
00821081358,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,159123.0,-83.1997637520824,40.103586628963164,building
00826001605,Tennessee,TN,47,Williamson County,187,,,,1834566.0,-86.7915321749878,36.02321854497319,campus
00827888890,Arizona,AZ,04,Maricopa County,013,,,EdgeCore Digital,1602504.0,-111.62196431898784,33.3442978188128,campus
00828135845,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD84,Amazon IAD84,152692.0,-77.65249934084503,38.8161031223026,building
00828228235,Arizona,AZ,04,Maricopa County,013,,,StrongMind,20604.0,-111.84097388722815,33.342616247713266,building
00830138727,North Carolina,NC,37,Wake County,183,,,BB&T Data Center,143011.0,-78.32812683838715,35.839325206702256,building
00830881731,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,153956.0,-93.70254178906356,41.51674074828143,building
00830881732,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,149149.0,-93.70251346931218,41.51584274137181,building
00830881733,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,144428.0,-93.70630110395007,41.5158179370744,building
00830881734,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,146482.0,-93.70635081713183,41.51671171276783,building
00830881742,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,145134.0,-93.70633127239608,41.51850163161288,building
00830881743,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,143145.0,-93.7063124996927,41.517606606016116,building
00830881744,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,141016.0,-93.70249272354833,41.51764119065465,building
00830881745,Iowa,IA,19,Polk County,153,Microsoft,,Microsoft,141225.0,-93.70252494893269,41.51853822500233,building
00830885773,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,239270.0,-93.78703936226475,41.49787064306023,building
00830885774,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,243678.0,-93.78707464281725,41.49891302864557,building
00830885779,Iowa,IA,19,Madison County,121,Microsoft,,Project Osmium,3691114.0,-93.78856494092211,41.4982126945884,campus
00830885779,Iowa,IA,19,Warren County,181,Microsoft,,Project Osmium,3691114.0,-93.78856494092211,41.4982126945884,campus
00830931210,Iowa,IA,19,Polk County,153,Meta,,Facebook Altoona Data Center 5,628003.0,-93.51662854518422,41.67117312225116,building
00832622369,New York,NY,36,Niagara County,063,Blockfusion,,,16242.0,-78.94480168233245,43.07483783638032,building
00835601088,Utah,UT,49,Washington County,053,Lumen Technologies,,Lumen,1833.0,-113.54474869182133,37.062799199655686,building
00836908998,Alabama,AL,01,Jefferson County,073,,,Sungard Systems International,665569.0,-86.91145719083487,33.40471562419184,campus
00836947535,Arizona,AZ,04,Maricopa County,013,,,Myndshift Technologies,21279.0,-111.71916515034209,33.47542082249551,building
00837139011,Iowa,IA,19,Johnson County,103,,,ForceAmp.com,2709.0,-91.58707810457734,41.703998424478854,building
00838817907,North Carolina,NC,37,Mecklenburg County,119,TierPoint,CL4,TierPoint - Charlotte Data Center,61578.0,-80.9281209975006,35.17319550189212,building
00838817943,North Carolina,NC,37,Mecklenburg County,119,,,SEGRA,18094.0,-80.92635689076968,35.180053426012265,building
00840582927,Virginia,VA,51,Frederick County,069,,,Middletown Data Center,273198.0,-78.29095951194115,39.017644447296405,campus
00841813139,Illinois,IL,17,Cook County,031,CoreSite,,CoreSite Chicago Data Center (CH2),61773.0,-87.64130393635244,41.86279831305618,building
00842544718,Washington,WA,53,Snohomish County,061,Unity Cable System,,Norma Beach Cable Landing Station,2369.0,-122.28415777716295,47.86469753279464,building
00843314844,Arizona,AZ,04,Pima County,019,DirecTV,,,14373.0,-110.78742365957719,32.092706483207095,building
00844359205,Nevada,NV,32,Clark County,003,,,Google Data Center,2037873.0,-115.00905166700049,36.05779722778458,campus
00844359206,Nevada,NV,32,Clark County,003,Google,,Google,143869.0,-115.00857680765697,36.056288380442616,building
00844359207,Nevada,NV,32,Clark County,003,Google,,Google,141227.0,-115.00879721733386,36.05880161382709,building
00844371952,Alabama,AL,01,Jackson County,071,Google,,Google,144996.0,-85.74742813692481,34.9136919358168,building
00844371953,Alabama,AL,01,Jackson County,071,Google,,Google,141947.0,-85.74593535678355,34.91367641738197,building
00844374689,Virginia,VA,51,Loudoun County,107,,,,140157.0,-77.5400258996867,39.05060777386236,building
00844386860,Texas,TX,48,Ellis County,139,Google,,Google,144574.0,-97.06248797347524,32.44212970719258,building
00844386861,Texas,TX,48,Ellis County,139,Google,,Google,138230.0,-97.06333284249686,32.44355545089075,building
00844389014,Tennessee,TN,47,Montgomery County,125,Google,SPC2A,Google,169736.0,-87.26129639057423,36.62458167653138,building
00844391358,Ohio,OH,39,Licking County,089,Google,,Google NBY-1,145177.0,-82.76429366972576,40.06114460722927,building
00844394339,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,666382.0,-96.14419028998033,41.12354217069119,building
00844394340,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,515084.0,-96.14485433047682,41.120731999310195,building
00844394357,Nebraska,NE,31,Sarpy County,153,Google,,Google,152487.0,-96.14672977480356,41.13497469466853,building
00845775548,Colorado,CO,08,Broomfield County,014,JPMorgan Chase,,JPMorgan Chase,188160.0,-105.02070322444693,39.98908743748672,building
00850342266,Wisconsin,WI,55,Marquette County,077,,,Marquette-Adams Telephone Coop,8257.0,-89.57480850448691,43.78218427328896,building
00850965775,Texas,TX,48,Ellis County,139,,,Compass Data Center,41692.0,-96.804396257992,32.53872184532015,building
00852039781,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD119,Amazon IAD119,127104.0,-77.43938662806684,39.01693014125531,building
00860433344,Oregon,OR,41,Washington County,067,Flexential,,Flexential Portland - Hillsboro 4,97536.0,-122.93988400686503,45.55520512998273,building
00863162820,Illinois,IL,17,Cook County,031,Stream,Chicago II,Stream Chicago II,215922.0,-87.95776458161538,41.99912438131275,building
00863162822,Illinois,IL,17,Cook County,031,Stack Infrastructure,CHI01,STACK Chicago CHI01,298471.0,-87.96519018575371,42.006843875852,building
00863162825,Illinois,IL,17,Cook County,031,Stream,,Stream Chicago I,120616.0,-87.95113481547399,42.00260065820328,building
00871694597,New York,NY,36,Albany County,001,,,Turnkey Internet,10465.0,-73.75919958242348,42.74544108847024,building
00871745265,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,220735.0,-93.82789533434017,41.540709217348976,building
00873137563,North Carolina,NC,37,Catawba County,035,,,,203410.0,-81.26456965310366,35.5903923643093,building
00874506250,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,161757.0,-83.13490722876958,40.06014718926057,building
00876020641,Washington,WA,53,Spokane County,063,,,Iron Mountain,14085.0,-117.53714762552474,47.594616140243275,building
00876120402,Virginia,VA,51,Harrisonburg city,660,,,DBT Data - Harrisonburg Center,505755.0,-78.8567969651793,38.46254477041857,campus
00878795698,Connecticut,CT,09,Western Connecticut Planning Region,190,,,amnet Data Center,10526.0,-73.51671558521066,41.09183280598617,building
00880052062,Kansas,KS,20,Johnson County,091,TierPoint,,,58095.0,-94.75523183735761,38.94066934722939,building
00882977350,Virginia,VA,51,Prince William County,153,CloudHQ,MCC1,CloudHQ MCC1,399915.0,-77.49989682110625,38.717028377885455,building
00883809860,North Carolina,NC,37,Rutherford County,161,Meta,FRC,Meta Forest City datacenter,319829.0,-81.82513233085027,35.316554514924,building
00883809862,North Carolina,NC,37,Rutherford County,161,Meta,,Facebook Forest City Data Center,4849510.0,-81.82474729583835,35.315698382784056,campus
00886028872,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD128,Amazon IAD128,105735.0,-77.43838436569268,39.01608221259819,building
00886330269,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,155317.0,-77.56412899431636,39.07478688334023,building
00888253616,California,CA,06,Santa Clara County,085,NTT,SV1,NTT Silicon Valley SV1 Data Center,38759.0,-121.95533775020122,37.36905321130347,building
00891031651,Georgia,GA,13,Fulton County,121,,,T5 Data Center,149055.0,-84.26431627074264,34.07592247657671,building
00894425613,Tennessee,TN,47,Davidson County,037,BNYM,,,191585.0,-86.78368364527593,36.21535165955505,building
00897226573,Virginia,VA,51,Loudoun County,107,,,Arcola Tech Park,1735467.0,-77.55535615935244,38.94928209940735,campus
00897226574,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD125,Amazon IAD125,104431.0,-77.56054492011098,38.948089538166386,building
00897226575,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD124,Amazon IAD124,104434.0,-77.56045170040849,38.94989544830295,building
00899634245,Oregon,OR,41,Washington County,067,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3a,94010.0,-122.93791223873745,45.554197103944304,building
00903236619,Michigan,MI,26,Wayne County,163,Quicken Loans,,,46220.0,-83.06975885855375,42.32617958756391,building
00903642490,Idaho,ID,16,Bear Lake County,007,The Church of Jesus Christ of Latter-day Saints,,Family History Center,4081.0,-111.3042449169628,42.317295842348535,building
00904453635,Tennessee,TN,47,Grainger County,057,,,,1232.0,-83.37670351660657,36.328073950553836,building
00909455922,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,42310 THUNDERBALL DR,78907.0,-77.5396744253525,39.04409911181553,building
00909742340,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 2,172698.0,-122.92963139645839,45.55876356137954,building
00914613836,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX91,Amazon PDX91,210994.0,-119.68835481078412,45.83792394838973,building
00914616809,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX92,Amazon PDX92,211026.0,-119.69312909809459,45.837540247569144,building
00914616810,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX64,Amazon Web Services us-west-2,211938.0,-119.60564495354758,45.846654614374444,building
00916046040,Colorado,CO,08,Arapahoe County,005,,,,184275.0,-104.71275427482882,39.729478071116986,building
00916148870,New York,NY,36,Erie County,029,,,,41938.0,-78.74920687191288,43.04498475079566,building
00918871786,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 3,171585.0,-122.93190590213918,45.55877963410689,building
00918871787,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 5,168921.0,-122.93522042560193,45.55880139187874,building
00918871788,Oregon,OR,41,Washington County,067,Quality Technology Services,,QTS Data Center Bld 4,173993.0,-122.93294634090127,45.5587812168356,building
00918873142,Oregon,OR,41,Washington County,067,Flexential,,Flexential Portland - Hillsboro 3,337274.0,-122.93824742619341,45.559469442156384,building
00919948160,Wisconsin,WI,55,Racine County,101,,,,9094.0,-87.91840525370044,42.67566516635273,building
00923148801,Ohio,OH,39,Cuyahoga County,035,,,Lumen Cleveland,29490.0,-81.65777529837548,41.50506588325723,building
00923167491,North Carolina,NC,37,Union County,179,,,,608141.0,-80.57017464245234,35.179383199219835,campus
00930043986,New York,NY,36,Onondaga County,067,Syracuse University,,SU Green Data Center,12169.0,-76.11592528923454,43.01207616834648,building
00930849744,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD163,Amazon IAD163,131936.0,-77.42970207458241,39.03230534445815,building
00931369845,Maryland,MD,24,Baltimore city,510,,,Johns Hopkins Data Center,3880.0,-76.55173790938491,39.29355879768687,building
00931729011,Texas,TX,48,Collin County,085,,,,605006.0,-96.67610355446038,33.00895262021403,campus
00931732650,Utah,UT,49,Salt Lake County,035,,,Ebay,146408.0,-112.05062821391914,40.56409515233066,building
00933393863,California,CA,06,Sacramento County,067,EdgeConneX,,Edgeconnex Data Center,29318.0,-121.27743720748433,38.59229735741739,building
00938592711,Arizona,AZ,04,Maricopa County,013,,,,224651.0,-112.3770584915453,33.43946838545604,building
00940821791,Arizona,AZ,04,Maricopa County,013,,,Omnis Network,16956.0,-111.95249099702062,33.39440984512777,building
00942557184,Nebraska,NE,31,Sarpy County,153,Travelers Insurance,,Travelers Insurance,182408.0,-96.14504543454542,41.12784313945287,building
00942604537,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Franklin,74934.0,-86.81557369600324,35.92045930433349,building
00943987942,Washington,WA,53,Thurston County,067,,,Wave Broadband Tahoma Terra Facility,9139.0,-122.62504386293934,46.94142447057516,campus
00944024849,Iowa,IA,19,Polk County,153,,,,6991.0,-93.52766189092017,41.55808334363262,building
00944024851,Iowa,IA,19,Polk County,153,,,,16920.0,-93.52815685258032,41.55813064318698,building
00946014659,Oklahoma,OK,40,Tulsa County,143,,,,8589.0,-95.8541491705349,36.08125144033206,building
00954433119,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD175,Amazon IAD175,86503.0,-77.42547991599417,38.979867991405555,building
00958153769,Georgia,GA,13,Muscogee County,215,DLI ONE,,DLI ONE,420795.0,-84.88357121180205,32.4980963034713,campus
00958153770,Georgia,GA,13,Muscogee County,215,,,,116660.0,-84.8835713174046,32.49826721190269,building
00958662382,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD147,Amazon IAD147,102767.0,-77.43535922197498,38.99501200382876,building
00958728802,Florida,FL,12,Orange County,095,,,E-Foam,8403.0,-81.56454528552736,28.577943298712636,building
00959969621,Connecticut,CT,09,South Central Connecticut Planning Region,170,,,,53967.0,-72.80100588134881,41.47880657858901,building
00961071564,Alabama,AL,01,Madison County,089,,,SimpleHelix,16411.0,-86.69188299975418,34.7454310001572,building
00965755845,Oregon,OR,41,Marion County,047,CenturyLink,,CenturyLink,24529.0,-123.03368547875327,44.93802973611572,building
00975064000,Georgia,GA,13,Douglas County,097,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805393436,33.746561602113815,building
00975064000,Georgia,GA,13,Cobb County,067,Digital Realty,ATL11,Digital Realty Atlanta ATL11,313479.0,-84.57973805393436,33.746561602113815,building
00975064004,Georgia,GA,13,Douglas County,097,Switch,,Switch Data Center,171499.0,-84.58726858074978,33.75502503782062,building
00975484796,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,170922.0,-83.13460627634682,40.059325155885155,building
00975484797,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,133709.0,-83.13409055935804,40.05830889449401,building
00975484798,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,142297.0,-83.13275276040426,40.06077960066598,building
00977653854,Arizona,AZ,04,Maricopa County,013,,,CyrusOne PHX7,138671.0,-111.88190865991771,33.266358037761506,building
00977653858,Arizona,AZ,04,Maricopa County,013,CyrusOne,PHX4,CyrusOne PHX4,103008.0,-111.88251618115733,33.2687661963882,building
00977653859,Arizona,AZ,04,Maricopa County,013,CyrusOne,PHX5,CyrusOne PHX5,102958.0,-111.88158696587298,33.269741071416476,building
00978632013,California,CA,06,Santa Clara County,085,,,Northwest Data Center and Communications Hub,10145.0,-122.18073854179177,37.43343706484073,building
00978934687,Indiana,IN,18,Lake County,089,Digital Crossroad,,Digital Crossroad,116014.0,-87.52019308155617,41.707418451036666,building
00983627455,Virginia,VA,51,Loudoun County,107,CyrusOne,NVA7,CyrusOne NVA7,60930.0,-77.43402771215538,39.02630118372146,building
00984796364,Nevada,NV,32,Clark County,003,,,Switch Las Vegas 10,206411.0,-115.2230609078074,36.055585829479206,building
00984953813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD174,Amazon IAD174,132388.0,-77.42747327984164,39.02891562520285,building
00984953814,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD164,Amazon IAD164,132374.0,-77.42894228408753,39.03047299575455,building
00985207884,Virginia,VA,51,Loudoun County,107,Vantage Data Centers,VA12,Vantage VA12,115613.0,-77.43807112136984,39.00177881929864,building
00986829280,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft,97581.0,-77.56303534723706,39.07550786595816,building
00989325195,Texas,TX,48,Tarrant County,439,,,Verizon Wireless Mew Building,176383.0,-97.15661083483384,32.97215494101558,building
00989735623,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD152,Amazon IAD152,156644.0,-77.47974227140159,38.91657561831895,building
00989735624,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD151,Amazon IAD151,155542.0,-77.47870521719227,38.916150911627575,building
00990537813,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD83,Amazon IAD83,156166.0,-77.52310750749479,38.947946059437584,building
00990537821,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD93,Amazon Web Services,16739.0,-77.52218796260958,38.946539218555614,building
00990537857,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD122,Amazon IAD122,153273.0,-77.49717993007393,38.955863227653474,building
00990537858,Virginia,VA,51,Loudoun County,107,CyrusOne,,CyrusOne Sterling IX,266078.0,-77.50575020782452,38.95830777005175,building
00996723585,Virginia,VA,51,Prince William County,153,,VA-2,Iron Mountain VA-2,158664.0,-77.54596524435513,38.77724872325061,building
00996723586,Virginia,VA,51,Prince William County,153,,VA-1,Iron Mountain VA-1,163790.0,-77.547073196661,38.77791724644345,building
00996723587,Virginia,VA,51,Prince William County,153,Amazon IAD96,IAD96,Amazon Web Services,149064.0,-77.53988381836808,38.78015146527289,building
00996723588,Virginia,VA,51,Prince William County,153,Amazon IAD95,IAD95,Amazon Web Services,214748.0,-77.53942706487335,38.77845091390774,building
00996723589,Virginia,VA,51,Prince William County,153,Amazon IAD75,IAD75,Amazon Web Services,214662.0,-77.54289591312165,38.779342501302715,building
00996899486,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD102,Amazon IAD102,214338.0,-77.50490133103251,38.73597010187111,building
00996899487,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD101,Amazon IAD101,214330.0,-77.50569511718139,38.735440154226055,building
00996899488,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD100,Amazon IAD100,214611.0,-77.506642396707,38.73459785381264,building
00996899489,Virginia,VA,51,Prince William County,153,CloudHQ,MCC2,CloudHQ MCC2,351091.0,-77.49900908655816,38.723181946660446,building
00998245264,Illinois,IL,17,Cook County,031,,,Microsoft Data Center - Hoffman Estates,2105271.0,-88.13389076420349,42.07695198404611,campus
00998933381,New Jersey,NJ,34,Somerset County,035,,,Rackspace Somerset NYC1,18407.0,-74.53775798797324,40.54452566835303,building
00998933389,New Jersey,NJ,34,Somerset County,035,,,Rackspace Belmont NYC2,57471.0,-74.53749197400815,40.54083886834628,building
01000784035,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,112502.0,-77.53338365008187,38.74305258344758,building
01003348567,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn-Shellhorn DC1,156810.0,-77.47557114316258,38.99807915433332,building
01007825570,Georgia,GA,13,Fulton County,121,Quality Technology Services,,QTS Atlanta Data Center 2,283307.0,-84.41955232430595,33.77750521515184,building
01010260674,Texas,TX,48,Bexar County,029,,,,109489.0,-98.78747099882361,29.418988042416917,building
01010260675,Texas,TX,48,Medina County,325,Microsoft,,Microsoft TRP3 (SAT46),228897.0,-98.80637444993899,29.412976988788397,building
01010260676,Texas,TX,48,Bexar County,029,Microsoft,,Microsoft,228882.0,-98.80331595094908,29.41579676372189,building
01010260677,Texas,TX,48,Bexar County,029,Microsoft,,Microsoft,228885.0,-98.80451479994059,29.415795638786996,building
01011125238,Wisconsin,WI,55,Waukesha County,133,WE Energies,,Pewaukee Data Center,47298.0,-88.21666504030928,43.05138860290855,building
01013396352,Nevada,NV,32,Clark County,003,,,CenturyLink,11601.0,-115.06266954999842,36.18299775012923,building
01015704066,Arizona,AZ,04,Maricopa County,013,EdgeConneX,,EdgeConneX PHX02 Data Center,654105.0,-111.64752987065916,33.35201067934632,building
01015995259,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD601,Amazon IAD601,14469.0,-77.55711533400657,38.77885736291117,building
01017048670,Nevada,NV,32,Clark County,003,,,Switch Edge 1,27670.0,-115.21368205577333,36.05914890088559,building
01017460713,Nevada,NV,32,Clark County,003,Switch,,Switch Las Vegas 4,27777.0,-115.07677875306494,36.143646142312384,building
01017460715,Nevada,NV,32,Clark County,003,Switch,,Switch Las Vegas 5,15026.0,-115.0766965000049,36.14276349998916,building
01017518460,Florida,FL,12,Broward County,011,,,T-Mobile Everglades MSO Data Center,49233.0,-80.28691594165383,26.184996941375054,building
01019770124,Illinois,IL,17,DeKalb County,037,Meta Platforms,,DeKalb Meta Data Center,12793294.0,-88.72856898056978,41.889040347505414,campus
01019812125,Oregon,OR,41,Washington County,067,EdgeConneX,,EdgeConneX Data Center,111564.0,-122.91221283734207,45.556621303589225,building
01020374277,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH53,Amazon Web Services  CMH53,154029.0,-82.75145548070124,40.093616439444084,building
01020374278,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH56,Amazon Web Services CMH56,154677.0,-82.75205114610061,40.09653435041937,building
01020374279,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH59,Amazon Web Services  CMH59,161123.0,-82.74749104888826,40.09404615807959,building
01020721870,Arkansas,AR,05,White County,145,City of Searcy,,Searcy Information Technologies,4580.0,-91.74090585909379,35.2492158371357,building
01020877488,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD162,Amazon Web Services,131476.0,-77.4712911922763,38.9958476154284,building
01020877489,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD161,Amazon Web Services,131482.0,-77.47326247561796,38.99660796472238,building
01020953454,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,686547.0,-77.48497952310191,39.0046791526227,campus
01020953461,Virginia,VA,51,Loudoun County,107,,,Digital Loudoun Plaza,2859895.0,-77.48159549467017,39.00169800147741,campus
01022744244,Virginia,VA,51,Loudoun County,107,,,AWS,1789925.0,-77.41779460624687,38.98103411725457,campus
01022744248,Virginia,VA,51,Loudoun County,107,,,AWS,1069380.0,-77.41110852642319,38.98782988809138,campus
01022757169,Virginia,VA,51,Loudoun County,107,,,AWS,1128056.0,-77.42605829279701,38.981619328745744,campus
01022757170,Virginia,VA,51,Loudoun County,107,,,,384105.0,-77.4257836910691,38.98473223230382,campus
01024051963,Utah,UT,49,Utah County,049,Meta,,Meta Eagle Mountain Data Center,344790.0,-112.01507681579746,40.26828850505122,building
01024051997,Utah,UT,49,Utah County,049,Meta,,Meta Eagle Mountain Data Center,626371.0,-112.01512736677897,40.2655639892377,building
01024384322,Kansas,KS,20,Johnson County,091,,,,4912.0,-94.7683727731216,38.926805991335975,building
01025002889,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD42,Digital Realty IAD42,218174.0,-77.44944907275473,39.00571934215422,building
01027471509,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX66,Amazon Web Services us-west-2,211938.0,-119.60703845354756,45.846667814374484,building
01027471510,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX68,Amazon Web Services us-west-2,221562.0,-119.60906254768787,45.846753781437606,building
01030970564,Virginia,VA,51,Henrico County,087,Meta,,Meta Henrico Data Center,327920.0,-77.23380499305182,37.481963263600264,building
01034230196,Florida,FL,12,Polk County,105,,,,22578.0,-81.83484809231037,28.29407690335012,building
01034475557,Nevada,NV,32,Clark County,003,,,DataBank Las Vegas LAS1,58547.0,-115.14721141845385,36.05972751073122,building
01035123473,Utah,UT,49,Utah County,049,Meta,,Meta Eagle Mountain Data Center,628165.0,-112.01505471830352,40.27233431054834,building
01035123482,Utah,UT,49,Utah County,049,,,Meta Eagle Mountain Data Center,22734233.0,-112.01771937397096,40.26819070295294,campus
01037871048,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD601,Amazon IAD601,14384.0,-77.43777001853674,39.015262930158144,building
01038780426,Nebraska,NE,31,Sarpy County,153,,,Sarpy Meta Data Center,7817408.0,-96.14365637259768,41.11410707210003,campus
01042260902,Arizona,AZ,04,Cochise County,003,DirecTV,,,7539.0,-110.3047516999998,31.972674750091073,building
01054387470,Georgia,GA,13,Newton County,217,Meta,,Meta Stanton Springs Data Center,9032398.0,-83.70034219452744,33.60076107577663,campus
01054387471,Georgia,GA,13,Newton County,217,Meta,,,660258.0,-83.70541734238208,33.6013709927818,building
01056658555,Utah,UT,49,Salt Lake County,035,Flexential,,Flexential Salt Lake City - Millcreek,28092.0,-111.88504405838351,40.68552518346084,building
01057230915,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX93,Amazon PDX93,213828.0,-119.68986643174063,45.83654228757941,building
01059030596,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,111697.0,-77.53332238839505,38.74428601144499,building
01059036248,Virginia,VA,51,Prince William County,153,,,,257960.0,-77.53750921534285,38.745958588783616,building
01059037050,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD132,COPT Innovation Park Data Center,149206.0,-77.53062487747106,38.74388634728904,building
01059037051,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD133,COPT Data Center Bldg 2,104114.0,-77.5291961000727,38.74405494832178,building
01065780801,California,CA,06,Santa Clara County,085,Amazon Web Services,,Amazon,98142.0,-121.96598983231347,37.389932721842904,building
01069388067,South Carolina,SC,45,Berkeley County,015,Google,,,182645.0,-80.03831641068669,33.06202195137125,building
01069388075,South Carolina,SC,45,Berkeley County,015,Google,,Google,181261.0,-80.03966007767937,33.06217398793264,building
01069388095,South Carolina,SC,45,Berkeley County,015,Google,,Google,206252.0,-80.041154478933,33.0620532330343,building
01069388141,South Carolina,SC,45,Berkeley County,015,Google,,Google,181645.0,-80.03845634859405,33.064311956552835,building
01069388147,South Carolina,SC,45,Berkeley County,015,Google,,Google,131216.0,-80.0384282206963,33.06643643704493,building
01069388156,South Carolina,SC,45,Berkeley County,015,Google,,Google,249320.0,-80.0435751320087,33.06415660970066,building
01069388186,South Carolina,SC,45,Berkeley County,015,Google,,Google,697831.0,-80.04505685925874,33.062000589098496,building
01069388211,South Carolina,SC,45,Berkeley County,015,Google,,Google,145533.0,-80.04606755156347,33.064434801539036,building
01070895993,Georgia,GA,13,Newton County,217,Meta,,,763506.0,-83.69683907912508,33.60009367954904,building
01070895994,Georgia,GA,13,Newton County,217,Meta,,,342886.0,-83.69501281261269,33.59802145151715,building
01071772119,Washington,WA,53,Douglas County,017,Microsoft,,Microsoft EAT02,246129.0,-120.20768784943974,47.416868024109554,building
01071774674,Washington,WA,53,Douglas County,017,Sabey Data Centers,,Intergate Columbia D,135020.0,-120.19160109219082,47.40758548151772,building
01073720208,Iowa,IA,19,Pottawattamie County,155,Google,,Google,76005.0,-95.80485695055478,41.17734372844027,building
01073720209,Iowa,IA,19,Pottawattamie County,155,Google,,Google,318940.0,-95.80637969473155,41.17727415208592,building
01073720210,Iowa,IA,19,Pottawattamie County,155,Google,,Google,258223.0,-95.8032146599412,41.17745636098298,building
01073720211,Iowa,IA,19,Pottawattamie County,155,Google,,Google,211543.0,-95.80096717468035,41.17748290529598,building
01073720212,Iowa,IA,19,Pottawattamie County,155,Google,,Google,131491.0,-95.80676284722783,41.175540121144294,building
01073720213,Iowa,IA,19,Pottawattamie County,155,Google,,Google,129827.0,-95.80565239909376,41.17554005850446,building
01073720214,Iowa,IA,19,Pottawattamie County,155,Google,,Google,132118.0,-95.80449329746104,41.17554283490945,building
01073720215,Iowa,IA,19,Pottawattamie County,155,Google,,Google,132254.0,-95.8033895382722,41.175543648575314,building
01073720216,Iowa,IA,19,Pottawattamie County,155,Google,,Google,130820.0,-95.80222393205067,41.175547389125526,building
01073720217,Iowa,IA,19,Pottawattamie County,155,Google,,Google,129628.0,-95.80111944856117,41.175545298097475,building
01073720218,Iowa,IA,19,Pottawattamie County,155,Google,,Google,134444.0,-95.79994803209584,41.17555376295006,building
