gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4522618906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350327957/original.jpg	https://www.inaturalist.org/photos/350327957					2024-02-08T14:35:36Z	mansip36		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mansip36
4522618906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350327382/original.jpg	https://www.inaturalist.org/photos/350327382					2024-02-08T14:35:36Z	mansip36		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mansip36
4522618906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350327387/original.jpg	https://www.inaturalist.org/photos/350327387					2024-02-08T14:35:36Z	mansip36		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mansip36
4522618906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350327394/original.jpg	https://www.inaturalist.org/photos/350327394					2024-02-08T14:35:36Z	mansip36		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mansip36
4522614030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350317842/original.jpg	https://www.inaturalist.org/photos/350317842					2024-02-08T12:56:09Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522613223	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350380013/original.jpg	https://www.inaturalist.org/photos/350380013					2024-02-08T21:27:25Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522606212	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350380117/original.jpg	https://www.inaturalist.org/photos/350380117					2024-02-08T21:25:45Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522606058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350347072/original.jpeg	https://www.inaturalist.org/photos/350347072					2024-02-08T20:53:09Z	AConfer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	AConfer
4522606058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350347082/original.jpeg	https://www.inaturalist.org/photos/350347082					2024-02-08T20:53:21Z	AConfer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	AConfer
4522606058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350347085/original.jpeg	https://www.inaturalist.org/photos/350347085					2024-02-08T20:53:20Z	AConfer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	AConfer
4522605053	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350318166/original.jpg	https://www.inaturalist.org/photos/350318166					2024-02-08T12:52:13Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522602581	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350195287/original.jpeg	https://www.inaturalist.org/photos/350195287					2024-02-07T20:13:14Z	sadiemat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sadiemat
4522602581	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350195303/original.jpeg	https://www.inaturalist.org/photos/350195303					2024-02-07T20:13:33Z	sadiemat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sadiemat
4522598252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350365047/original.jpg	https://www.inaturalist.org/photos/350365047					2024-02-08T15:42:04Z	chenxiwang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chenxiwang
4522596649	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350284662/original.jpeg	https://www.inaturalist.org/photos/350284662					2024-02-08T05:38:04Z	azariocloete11		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	azariocloete11
4522596130	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350373607/original.jpg	https://www.inaturalist.org/photos/350373607					2024-02-08T20:51:43Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522596078	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350362945/original.jpg	https://www.inaturalist.org/photos/350362945					2024-02-08T16:21:42Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
4522595508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350248291/original.jpg	https://www.inaturalist.org/photos/350248291					2024-02-07T13:31:34Z	Vanessa J		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Vanessa J
4522592175	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350180126/original.jpg	https://www.inaturalist.org/photos/350180126					2024-02-07T15:12:47Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522591512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350238114/original.jpeg	https://www.inaturalist.org/photos/350238114					2024-02-03T18:39:36Z	clegmir		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	clegmir
4522591461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349200421/original.jpg	https://www.inaturalist.org/photos/349200421					2024-01-31T17:03:56Z	matthewdeng		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	matthewdeng
4522591131	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350181490/original.jpg	https://www.inaturalist.org/photos/350181490					2024-02-07T15:01:03Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522579681	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/891151.wav?1707265238	https://www.inaturalist.org/sounds/891151					2024-02-07T00:20:38Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4522579681	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/891150.wav?1707265238	https://www.inaturalist.org/sounds/891150					2024-02-07T00:20:38Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4522579325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347482383/original.jpg	https://www.inaturalist.org/photos/347482383					2024-01-20T18:13:22Z	tanseynb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tanseynb
4522576243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350188287/original.jpg	https://www.inaturalist.org/photos/350188287					2024-02-07T13:22:09Z	kamurray17		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kamurray17
4522561865	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350085967/original.jpg	https://www.inaturalist.org/photos/350085967					2024-02-06T13:57:48Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522561865	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350085980/original.jpg	https://www.inaturalist.org/photos/350085980					2024-02-06T13:57:48Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522559177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350191127/original.jpg	https://www.inaturalist.org/photos/350191127					2024-02-07T16:41:53Z	Ramon DeAbreu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ramon DeAbreu
4522559177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350191132/original.jpg	https://www.inaturalist.org/photos/350191132					2024-02-07T16:41:53Z	Ramon DeAbreu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ramon DeAbreu
4522559177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350191140/original.jpg	https://www.inaturalist.org/photos/350191140					2024-02-07T16:41:53Z	Ramon DeAbreu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ramon DeAbreu
4522559177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350191148/original.jpg	https://www.inaturalist.org/photos/350191148					2024-02-07T16:41:53Z	Ramon DeAbreu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ramon DeAbreu
4522559177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350191157/original.jpg	https://www.inaturalist.org/photos/350191157					2024-02-07T16:41:53Z	Ramon DeAbreu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ramon DeAbreu
4522558786	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350111705/original.jpg	https://www.inaturalist.org/photos/350111705					2024-02-06T14:46:20Z	Brandon Wheeler		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Brandon Wheeler
4522558156	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350181609/original.jpg	https://www.inaturalist.org/photos/350181609					2024-02-07T15:03:02Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522552972	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350107323/original.jpg	https://www.inaturalist.org/photos/350107323					2024-02-07T02:00:57Z	Lydia Cox		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lydia Cox
4522550806	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349343400/original.jpg	https://www.inaturalist.org/photos/349343400					2024-02-02T20:15:54Z	ceewing		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ceewing
4522544444	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114827972/original.jpeg	https://www.inaturalist.org/photos/114827972					2013-06-19T21:25:51Z	Konrad Zobel		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Konrad Zobel
4522544444	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114827963/original.jpeg	https://www.inaturalist.org/photos/114827963					2013-06-19T21:25:49Z	Konrad Zobel		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Konrad Zobel
4522544444	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114827969/original.jpeg	https://www.inaturalist.org/photos/114827969					2013-06-19T21:26:14Z	Konrad Zobel		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Konrad Zobel
4522541143	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350171020/original.jpg	https://www.inaturalist.org/photos/350171020					2024-02-07T14:04:02Z	erodri26		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	erodri26
4522537964	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350127100/original.jpeg	https://www.inaturalist.org/photos/350127100					2024-02-07T01:44:46Z	natskye		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natskye
4522533230	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350181346/original.jpg	https://www.inaturalist.org/photos/350181346					2024-02-07T15:03:46Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522531130	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350141117/original.jpeg	https://www.inaturalist.org/photos/350141117					2024-02-06T02:30:17Z	orange_nc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	orange_nc
4522527659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350085766/original.jpg	https://www.inaturalist.org/photos/350085766					2024-02-06T13:51:07Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522527659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350085778/original.jpg	https://www.inaturalist.org/photos/350085778					2024-02-06T13:51:07Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522527659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350085798/original.jpg	https://www.inaturalist.org/photos/350085798					2024-02-06T13:51:07Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4522515065	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/319908039/original.jpeg	https://www.inaturalist.org/photos/319908039					2023-09-15T00:01:00Z	r3v3		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	r3v3
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008909/original.jpeg	https://www.inaturalist.org/photos/350008909					2024-02-06T16:36:48Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008924/original.jpeg	https://www.inaturalist.org/photos/350008924					2024-02-06T16:37:04Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008938/original.jpeg	https://www.inaturalist.org/photos/350008938					2024-02-06T16:37:07Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008952/original.jpeg	https://www.inaturalist.org/photos/350008952					2024-02-06T16:37:00Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008961/original.jpeg	https://www.inaturalist.org/photos/350008961					2024-02-06T16:36:47Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008968/original.jpeg	https://www.inaturalist.org/photos/350008968					2024-02-06T16:36:40Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008977/original.jpeg	https://www.inaturalist.org/photos/350008977					2024-02-06T16:36:45Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008990/original.jpeg	https://www.inaturalist.org/photos/350008990					2024-02-06T16:36:46Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350008999/original.jpeg	https://www.inaturalist.org/photos/350008999					2024-02-06T16:36:59Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009007/original.jpeg	https://www.inaturalist.org/photos/350009007					2024-02-06T16:36:44Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009018/original.jpeg	https://www.inaturalist.org/photos/350009018					2024-02-06T16:36:56Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009028/original.jpeg	https://www.inaturalist.org/photos/350009028					2024-02-06T16:36:57Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009035/original.jpeg	https://www.inaturalist.org/photos/350009035					2024-02-06T16:36:39Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009039/original.jpeg	https://www.inaturalist.org/photos/350009039					2024-02-06T16:36:38Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009043/original.jpeg	https://www.inaturalist.org/photos/350009043					2024-02-06T16:36:43Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009051/original.jpeg	https://www.inaturalist.org/photos/350009051					2024-02-06T16:36:41Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519346325	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009059/original.jpeg	https://www.inaturalist.org/photos/350009059					2024-02-06T16:36:42Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519342805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009260/original.jpeg	https://www.inaturalist.org/photos/350009260					2024-02-06T16:31:48Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519342805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009455/original.jpeg	https://www.inaturalist.org/photos/350009455					2024-02-06T16:31:46Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519342805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009472/original.jpeg	https://www.inaturalist.org/photos/350009472					2024-02-06T16:31:51Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519341439	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350081244/original.jpg	https://www.inaturalist.org/photos/350081244					2024-02-06T22:43:44Z	renvar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	renvar
4519336479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350074453/original.jpeg	https://www.inaturalist.org/photos/350074453					2024-02-06T23:41:36Z	AConfer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	AConfer
4519336479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350074446/original.jpeg	https://www.inaturalist.org/photos/350074446					2024-02-06T23:41:37Z	AConfer		iNaturalist	http://creativecommons.org/licenses/by/4.0/	AConfer
4519336398	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350057690/original.jpeg	https://www.inaturalist.org/photos/350057690					2024-02-02T21:11:54Z	mkosiewski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mkosiewski
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009486/original.jpeg	https://www.inaturalist.org/photos/350009486					2024-02-06T16:31:27Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009495/original.jpeg	https://www.inaturalist.org/photos/350009495					2024-02-06T16:31:30Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009501/original.jpeg	https://www.inaturalist.org/photos/350009501					2024-02-06T16:31:31Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009508/original.jpeg	https://www.inaturalist.org/photos/350009508					2024-02-06T16:31:29Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009516/original.jpeg	https://www.inaturalist.org/photos/350009516					2024-02-06T16:31:18Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009520/original.jpeg	https://www.inaturalist.org/photos/350009520					2024-02-06T16:31:21Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519335192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350009528/original.jpeg	https://www.inaturalist.org/photos/350009528					2024-02-06T16:31:19Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519326397	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349869967/original.jpeg	https://www.inaturalist.org/photos/349869967					2024-02-05T18:26:16Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519325654	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349868132/original.jpg	https://www.inaturalist.org/photos/349868132					2024-02-05T12:38:00Z	mayagenge		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mayagenge
4519323617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350067385/original.jpeg	https://www.inaturalist.org/photos/350067385					2024-02-03T23:44:49Z	laylacoves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laylacoves
4519321623	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349982141/original.jpeg	https://www.inaturalist.org/photos/349982141					2024-02-05T02:22:27Z	orange_nc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	orange_nc
4519320531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349902288/original.jpg	https://www.inaturalist.org/photos/349902288					2024-02-05T20:22:13Z	vivian_workman_02		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vivian_workman_02
4519320531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349902455/original.jpg	https://www.inaturalist.org/photos/349902455					2024-02-05T20:22:13Z	vivian_workman_02		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vivian_workman_02
4519320531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349902475/original.jpg	https://www.inaturalist.org/photos/349902475					2024-02-05T20:22:13Z	vivian_workman_02		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vivian_workman_02
4519317550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349869983/original.jpeg	https://www.inaturalist.org/photos/349869983					2024-02-05T18:46:03Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519314139	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349870000/original.jpeg	https://www.inaturalist.org/photos/349870000					2024-02-05T19:14:14Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519311719	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350080262/original.jpg	https://www.inaturalist.org/photos/350080262					2024-02-06T22:26:20Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021350/original.jpeg	https://www.inaturalist.org/photos/350021350					2024-02-06T17:58:35Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021359/original.jpeg	https://www.inaturalist.org/photos/350021359					2024-02-06T17:58:37Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021372/original.jpeg	https://www.inaturalist.org/photos/350021372					2024-02-06T17:56:42Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021381/original.jpeg	https://www.inaturalist.org/photos/350021381					2024-02-06T17:58:11Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021400/original.jpeg	https://www.inaturalist.org/photos/350021400					2024-02-06T17:58:07Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021424/original.jpeg	https://www.inaturalist.org/photos/350021424					2024-02-06T17:58:08Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021447/original.jpeg	https://www.inaturalist.org/photos/350021447					2024-02-06T17:56:40Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021488/original.jpeg	https://www.inaturalist.org/photos/350021488					2024-02-06T17:56:38Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021506/original.jpeg	https://www.inaturalist.org/photos/350021506					2024-02-06T17:56:39Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519311424	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350021518/original.jpeg	https://www.inaturalist.org/photos/350021518					2024-02-06T17:56:35Z	John G		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John G
4519310615	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349869988/original.jpeg	https://www.inaturalist.org/photos/349869988					2024-02-05T18:52:32Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519310615	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349869981/original.jpeg	https://www.inaturalist.org/photos/349869981					2024-02-05T18:52:30Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519309512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349869963/original.jpeg	https://www.inaturalist.org/photos/349869963					2024-02-05T18:38:15Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519309512	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349869977/original.jpeg	https://www.inaturalist.org/photos/349869977					2024-02-05T18:39:06Z	steve b		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	steve b
4519307216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/350069685/original.jpg	https://www.inaturalist.org/photos/350069685					2024-02-06T21:23:03Z	mayagenge		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mayagenge
4519300740	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349728424/original.jpg	https://www.inaturalist.org/photos/349728424					2024-02-04T20:32:32Z	hrbenson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hrbenson
4519299050	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349784920/original.jpg	https://www.inaturalist.org/photos/349784920					2024-01-31T14:59:41Z	cadalt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cadalt
4519296443	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349679452/original.jpg	https://www.inaturalist.org/photos/349679452					2024-02-04T15:40:45Z	Anne		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Anne
4519292497	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349862791/original.jpg	https://www.inaturalist.org/photos/349862791					2024-01-29T17:20:11Z	allisonhall125		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	allisonhall125
